[PiCamera @ factory.py:85][DEBUG] 2017-10-27 00:19:55,347: Logging to: logs/2017_Oct_27/PiCamera/00_19_55.log
[PiCamera @ picamera.py:49][DEBUG] 2017-10-27 00:19:55,412: PiCamera setup
[PiCamera @ picamera.py:60][INFO] 2017-10-27 00:19:55,816: PiCamera initialized: <picamera.camera.PiCamera object at 0x703e2a58>
[PiCamera @ picamera.py:129][INFO] 2017-10-27 00:19:55,817: Warming up camera
[PiCamera @ node.py:64][DEBUG] 2017-10-27 00:20:08,267: [log buffer start]
[DEBUG, 1509078035.3218281]: PiCamera image received: ImageMessage(t=1509078035.321815, n=399)
[DEBUG, 1509078035.3546097]: PiCamera image received: ImageMessage(t=1509078035.3545995, n=400)
[DEBUG, 1509078035.387202]: PiCamera image received: ImageMessage(t=1509078035.3871891, n=402)
[DEBUG, 1509078035.4520028]: PiCamera image received: ImageMessage(t=1509078035.4519923, n=404)
[DEBUG, 1509078035.4840949]: PiCamera image received: ImageMessage(t=1509078035.4840848, n=405)
[DEBUG, 1509078035.516782]: PiCamera image received: ImageMessage(t=1509078035.516771, n=406)
[DEBUG, 1509078035.5495522]: PiCamera image received: ImageMessage(t=1509078035.5495422, n=407)
[DEBUG, 1509078035.5814235]: PiCamera image received: ImageMessage(t=1509078035.581413, n=408)
[DEBUG, 1509078035.614207]: PiCamera image received: ImageMessage(t=1509078035.6141949, n=409)
[DEBUG, 1509078035.6479828]: PiCamera image received: ImageMessage(t=1509078035.6479735, n=410)
[DEBUG, 1509078035.6812854]: PiCamera image received: ImageMessage(t=1509078035.681273, n=411)
[DEBUG, 1509078035.7131763]: PiCamera image received: ImageMessage(t=1509078035.7131662, n=412)
[DEBUG, 1509078035.7457747]: PiCamera image received: ImageMessage(t=1509078035.7457635, n=413)
[DEBUG, 1509078035.7777166]: PiCamera image received: ImageMessage(t=1509078035.7777069, n=414)
[DEBUG, 1509078035.8098316]: PiCamera image received: ImageMessage(t=1509078035.8098202, n=415)
[DEBUG, 1509078035.8417504]: PiCamera image received: ImageMessage(t=1509078035.841739, n=416)
[DEBUG, 1509078035.87433]: PiCamera image received: ImageMessage(t=1509078035.874319, n=417)
[DEBUG, 1509078035.9076235]: PiCamera image received: ImageMessage(t=1509078035.9076138, n=418)
[DEBUG, 1509078035.9404428]: PiCamera image received: ImageMessage(t=1509078035.9404323, n=419)
[DEBUG, 1509078035.9774787]: PiCamera image received: ImageMessage(t=1509078035.9774683, n=420)
[DEBUG, 1509078036.0120246]: PiCamera image received: ImageMessage(t=1509078036.012015, n=421)
[DEBUG, 1509078036.0444226]: PiCamera image received: ImageMessage(t=1509078036.0444124, n=422)
[DEBUG, 1509078036.077285]: PiCamera image received: ImageMessage(t=1509078036.077274, n=424)
[DEBUG, 1509078036.1126735]: PiCamera image received: ImageMessage(t=1509078036.1126645, n=425)
[DEBUG, 1509078036.1465232]: PiCamera image received: ImageMessage(t=1509078036.1465116, n=426)
[DEBUG, 1509078036.1789293]: PiCamera image received: ImageMessage(t=1509078036.1789207, n=427)
[DEBUG, 1509078036.2119107]: PiCamera image received: ImageMessage(t=1509078036.2119002, n=428)
[DEBUG, 1509078036.2446177]: PiCamera image received: ImageMessage(t=1509078036.2446063, n=429)
[DEBUG, 1509078036.277419]: PiCamera image received: ImageMessage(t=1509078036.277409, n=430)
[DEBUG, 1509078036.3097427]: PiCamera image received: ImageMessage(t=1509078036.3097253, n=431)
[DEBUG, 1509078036.3761134]: PiCamera image received: ImageMessage(t=1509078036.3760946, n=432)
[DEBUG, 1509078036.4420223]: PiCamera image received: ImageMessage(t=1509078036.442004, n=433)
[DEBUG, 1509078036.4751003]: PiCamera image received: ImageMessage(t=1509078036.4750822, n=434)
[DEBUG, 1509078036.5107539]: PiCamera image received: ImageMessage(t=1509078036.5107381, n=435)
[DEBUG, 1509078036.5877683]: PiCamera image received: ImageMessage(t=1509078036.5877504, n=437)
[DEBUG, 1509078036.6202843]: PiCamera image received: ImageMessage(t=1509078036.6202672, n=438)
[DEBUG, 1509078036.6534002]: PiCamera image received: ImageMessage(t=1509078036.6533823, n=439)
[DEBUG, 1509078036.7180464]: PiCamera image received: ImageMessage(t=1509078036.718035, n=440)
[DEBUG, 1509078036.75229]: PiCamera image received: ImageMessage(t=1509078036.7522795, n=441)
[DEBUG, 1509078036.7855313]: PiCamera image received: ImageMessage(t=1509078036.7855203, n=442)
[DEBUG, 1509078036.8208401]: PiCamera image received: ImageMessage(t=1509078036.8208292, n=443)
[DEBUG, 1509078036.8595624]: PiCamera image received: ImageMessage(t=1509078036.8595507, n=444)
[DEBUG, 1509078036.8920557]: PiCamera image received: ImageMessage(t=1509078036.892045, n=446)
[DEBUG, 1509078036.92497]: PiCamera image received: ImageMessage(t=1509078036.9249594, n=447)
[DEBUG, 1509078036.957011]: PiCamera image received: ImageMessage(t=1509078036.9570017, n=448)
[DEBUG, 1509078036.9887412]: PiCamera image received: ImageMessage(t=1509078036.9887311, n=449)
[DEBUG, 1509078037.0216398]: PiCamera image received: ImageMessage(t=1509078037.021629, n=450)
[DEBUG, 1509078037.0542817]: PiCamera image received: ImageMessage(t=1509078037.054271, n=451)
[DEBUG, 1509078037.0864065]: PiCamera image received: ImageMessage(t=1509078037.0863569, n=452)
[DEBUG, 1509078037.118978]: PiCamera image received: ImageMessage(t=1509078037.1189678, n=453)
[DEBUG, 1509078037.1518147]: PiCamera image received: ImageMessage(t=1509078037.151805, n=454)
[DEBUG, 1509078037.1837964]: PiCamera image received: ImageMessage(t=1509078037.1837876, n=455)
[DEBUG, 1509078037.2156832]: PiCamera image received: ImageMessage(t=1509078037.2156727, n=456)
[DEBUG, 1509078037.2481246]: PiCamera image received: ImageMessage(t=1509078037.248113, n=457)
[DEBUG, 1509078037.2805505]: PiCamera image received: ImageMessage(t=1509078037.28054, n=458)
[DEBUG, 1509078037.3125277]: PiCamera image received: ImageMessage(t=1509078037.3125174, n=459)
[DEBUG, 1509078037.3463721]: PiCamera image received: ImageMessage(t=1509078037.3463612, n=460)
[DEBUG, 1509078037.3851242]: PiCamera image received: ImageMessage(t=1509078037.385113, n=461)
[DEBUG, 1509078037.4216921]: PiCamera image received: ImageMessage(t=1509078037.4216738, n=462)
[DEBUG, 1509078037.4543614]: PiCamera image received: ImageMessage(t=1509078037.454342, n=463)
[DEBUG, 1509078037.4866948]: PiCamera image received: ImageMessage(t=1509078037.4866781, n=464)
[DEBUG, 1509078037.5513647]: PiCamera image received: ImageMessage(t=1509078037.5513542, n=465)
[DEBUG, 1509078037.5838182]: PiCamera image received: ImageMessage(t=1509078037.5838084, n=466)
[DEBUG, 1509078037.6174092]: PiCamera image received: ImageMessage(t=1509078037.6173947, n=467)
[DEBUG, 1509078037.649642]: PiCamera image received: ImageMessage(t=1509078037.649632, n=468)
[DEBUG, 1509078037.6820502]: PiCamera image received: ImageMessage(t=1509078037.6820414, n=469)
[log buffer end]
[PiCamera @ node.py:66][DEBUG] 2017-10-27 00:20:37,682: logging message buffer (len=16451)
[PiCamera @ picamera.py:83][INFO] 2017-10-27 00:20:39,867: Recording video on 'videos/2017_Oct_27/NaborisOrchestrator/00_19_55-2.mp4.h264'
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:44,893: AVC-H264 import - frame size 640 x 480 at 25.000 FPS
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:44,895: Importing AVC-H264: |                    | (02/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:44,896: Importing AVC-H264: |                    | (03/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:44,900: Importing AVC-H264: |                    | (04/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:44,901: Importing AVC-H264: |=                   | (05/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:44,902: Importing AVC-H264: |=                   | (06/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:44,902: Importing AVC-H264: |=                   | (07/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:44,904: Importing AVC-H264: |=                   | (08/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:44,905: Importing AVC-H264: |=                   | (09/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:44,906: Importing AVC-H264: |==                  | (10/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:44,906: Importing AVC-H264: |==                  | (11/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:44,907: Importing AVC-H264: |==                  | (12/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:44,908: Importing AVC-H264: |==                  | (13/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:44,909: Importing AVC-H264: |==                  | (14/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:44,909: Importing AVC-H264: |===                 | (15/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:44,916: Importing AVC-H264: |===                 | (16/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:44,919: Importing AVC-H264: |===                 | (17/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:44,920: Importing AVC-H264: |===                 | (18/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:44,922: Importing AVC-H264: |===                 | (19/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:44,923: Importing AVC-H264: |====                | (20/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:44,924: Importing AVC-H264: |====                | (21/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:44,925: Importing AVC-H264: |====                | (22/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:44,926: Importing AVC-H264: |====                | (23/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:44,927: Importing AVC-H264: |====                | (24/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:44,927: Importing AVC-H264: |=====               | (25/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:44,928: Importing AVC-H264: |=====               | (26/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:44,929: Importing AVC-H264: |=====               | (27/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:44,930: Importing AVC-H264: |=====               | (28/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:44,931: Importing AVC-H264: |=====               | (29/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:44,933: Importing AVC-H264: |======              | (30/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:44,934: Importing AVC-H264: |======              | (31/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:44,935: Importing AVC-H264: |======              | (32/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:44,939: Importing AVC-H264: |======              | (33/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:44,940: Importing AVC-H264: |======              | (34/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:44,944: Importing AVC-H264: |=======             | (35/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:44,945: Importing AVC-H264: |=======             | (36/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:44,946: Importing AVC-H264: |=======             | (37/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:44,947: Importing AVC-H264: |=======             | (38/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:44,948: Importing AVC-H264: |=======             | (39/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:44,949: Importing AVC-H264: |========            | (40/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:44,961: Importing AVC-H264: |========            | (41/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:44,962: Importing AVC-H264: |========            | (43/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:44,966: Importing AVC-H264: |========            | (44/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:44,968: Importing AVC-H264: |=========           | (45/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:44,969: Importing AVC-H264: |=========           | (46/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:44,969: Importing AVC-H264: |=========           | (47/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:44,971: Importing AVC-H264: |=========           | (48/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:44,972: Importing AVC-H264: |=========           | (49/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:44,973: Importing AVC-H264: |==========          | (50/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:44,974: Importing AVC-H264: |==========          | (51/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:44,976: Importing AVC-H264: |==========          | (53/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:44,985: Importing AVC-H264: |==========          | (54/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:44,986: Importing AVC-H264: |===========         | (55/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:44,987: Importing AVC-H264: |===========         | (57/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:44,989: Importing AVC-H264: |===========         | (58/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:44,990: Importing AVC-H264: |===========         | (59/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:44,992: Importing AVC-H264: |============        | (60/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:44,996: Importing AVC-H264: |============        | (61/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:44,997: Importing AVC-H264: |============        | (62/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:44,998: Importing AVC-H264: |============        | (63/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:45,000: Importing AVC-H264: |============        | (64/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:45,001: Importing AVC-H264: |=============       | (65/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:45,002: Importing AVC-H264: |=============       | (66/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:45,002: Importing AVC-H264: |=============       | (67/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:45,003: Importing AVC-H264: |=============       | (68/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:45,003: Importing AVC-H264: |=============       | (69/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:45,004: Importing AVC-H264: |==============      | (70/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:45,005: Importing AVC-H264: |==============      | (71/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:45,006: Importing AVC-H264: |==============      | (72/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:45,006: Importing AVC-H264: |==============      | (73/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:45,007: Importing AVC-H264: |==============      | (74/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:45,009: Importing AVC-H264: |===============     | (75/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:45,015: Importing AVC-H264: |===============     | (76/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:45,016: Importing AVC-H264: |===============     | (77/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:45,017: Importing AVC-H264: |===============     | (78/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:45,018: Importing AVC-H264: |===============     | (79/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:45,019: Importing AVC-H264: |================    | (80/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:45,019: Importing AVC-H264: |================    | (81/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:45,020: Importing AVC-H264: |================    | (82/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:45,021: Importing AVC-H264: |=================   | (85/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:45,023: Importing AVC-H264: |=================   | (86/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:45,023: Importing AVC-H264: |=================   | (87/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:45,024: Importing AVC-H264: |=================   | (88/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:45,030: Importing AVC-H264: |=================   | (89/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:45,031: Importing AVC-H264: |==================  | (90/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:45,031: Importing AVC-H264: |==================  | (91/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:45,034: Importing AVC-H264: |==================  | (92/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:45,035: Importing AVC-H264: |==================  | (93/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:45,035: Importing AVC-H264: |==================  | (94/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:45,036: Importing AVC-H264: |=================== | (95/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:45,037: Importing AVC-H264: |=================== | (96/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:45,037: Importing AVC-H264: |=================== | (97/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:45,038: Importing AVC-H264: |=================== | (98/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:45,038: Importing AVC-H264: |=================== | (99/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:45,039: 
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:45,039: AVC Import results: 156 samples - Slices: 3 I 153 P 0 B - 0 SEI - 3 IDR
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:45,041: Saving to videos/2017_Oct_27/NaborisOrchestrator/00_19_55-2.mp4: 0.500 secs Interleaving
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:45,046: ISO File Writing: |                    | (01/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:45,055: ISO File Writing: |                    | (02/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:45,058: ISO File Writing: |                    | (03/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:45,059: ISO File Writing: |                    | (04/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:45,060: ISO File Writing: |=                   | (05/100)
[PiCamera @ picamera.py:177][DEBUG] 2017-10-27 00:20:45,060: ISO File Writing: |=                   | (06/100)
